dlgdp,dlcpi
0.7473833935906171,1.025443790119196
0.9225880970863187,0.5187561513706251
0.45801297604270985,-0.4987541511039195
1.0015353720906006,0.6180859075081035
0.5164171988147004,0.6932780070301958
0.6967965201861048,1.196914122208026
1.116265495250346,1.1249148879927118
0.9028707660631241,1.0551656651460073
1.637071092886444,0.9307693750892132
0.5608115847383743,0.7722046093910251
1.312629359238926,1.1565135432252682
0.5755573898664323,1.1982814594088897
1.315901056201163,1.0935046086199107
1.0036851611779696,1.1354542102925524
0.7832692427596655,1.600034134644135
0.7437277744985593,0.7730186068920619
0.21135896156430078,1.0099337103043116
1.0889251319564863,1.7176650400590021
0.38594813797914185,0.9828921697419446
0.024691534068566057,1.7054417696021118
-0.8560857340672356,1.693144745721975
-0.4703679598243582,0.7308193306724553
0.7730630698977947,0.5969203817601132
0.47886329366289004,0.7531483401301553
0.4356199190775456,0.8267137704893457
1.1743195384813276,0.6785035891875235
1.0966237214658392,0.7676077480787358
0.96741537517388565,0.7617603878271706
0.9970308668266981,0.8788893209711879
0.1862607839287378,0.7189323508698775
0.5928973470041399,0.7138005855936325
0.48647809772255357,0.46803135183455247
1.3261197581401873,0.8250253052112522
0.975666271998854,0.5066319881512127
1.3574444003380037,0.5632147687869682
0.5879728895626712,0.9268179620435635
1.1290838570401363,0.56946930562769
0.34122208370597207,0.7398307481444766
0.34879544491097647,0.8061077190755328
0.8524025028895821,0.5005373339069363
0.7074108205712193,0.5548061745239807
0.6538579375169107,0.8757118109642359
1.7309311764865498,0.8541674841505531
0.9207691939124629,0.5839026738460928
1.0510240631788292,0.8557678174528571
0.759290594772466,0.616567000862972
1.4973136033171741,0.2319395268584712
1.2652780415745468,0.48939738788623677
0.7729480433710023,0.5409804916587935
0.9845551939964281,0.20211554411287413
0.9651849791330491,0.33595408873974275
1.2997174525985145,0.5084983524775433
1.6282041639655631,0.4660771470552605
0.7953294678950229,0.3713039672308016
0.8213265021646876,0.7384973560551678
1.2506684663717849,0.7461255898143615
1.7209252961706056,0.7276539382869873
0.28975286120243027,0.9919566039908095
1.8711551721189323,0.7789096393492512
0.12020538104930978,0.9116295092469917
0.5667904628509746,0.7033437686044836
-0.2847653437182629,0.9590906176654063
0.5286838406556527,0.6917878113979425
-0.3167563896198544,0.282746515740398
0.277142879714809,-0.07368292117718167
0.9165777713898038,0.3189012882934994
0.550211652310928,0.7806821791594393
0.4856488021481198,0.5452906574148209
0.06363478924154009,0.5903987268261301
0.5166583686898818,1.015965231937313
0.9236502170139715,-0.1666270321256852
1.660906045594679,0.7476448520792656
1.1624428177984925,0.3776261272959214
0.5734187232835808,0.8444807399498405
0.7303433116462088,0.7794815803416122
0.9048299426908102,0.6353628489874891
0.8606447576459786,1.0766339249996815
1.0603156645869305,0.5000010416705697
0.520760820703714,0.6778155187162529
0.8365711335665438,1.4974019867564623
0.5698982412100762,0.9273636785329262
1.194230273227248,0.5260862637730374
0.2983695348229176,0.8923772354226062
0.08939369299660882,0.9381639953527143
0.7796676846210104,-0.4086906097245657
0.061760113517195236,0.9759313879288565
0.7620073830709728,1.1249190046208266
0.6703357265704923,0.6311824026454804
0.35627537100832996,1.2194637543484161
-0.6849409236441062,1.0818713527167338
0.4951437296764283,1.2930995228934716
-0.4804162648115451,1.5259808209083126
-2.135626804735402,-2.318184842148013
-1.3952076216487086,-0.6855298755739339
-0.13546545656364373,0.5222478717490444
0.3263021387244436,0.8643975110998838
0.9634000659673347,0.7766441780993467
0.4319116641729792,0.16062647766403554
0.9613992972537844,-0.04013243758088335
0.6726643926482367,0.2905959257255129
0.6281350120488582,0.8072194910733518
-0.3869851620441622,1.0662555356781622
0.7248166837594994,1.1327139954136372
0.2105516196612811,0.6484416623850041
1.1194962414052156,0.44277673648042903
0.6612605124642457,0.5650544173005874
0.46572329717022853,0.20988368704491361
0.11961664384294579,0.4469174937442241
0.022441044895060713,0.6713655778236877
0.6971367778616511,0.395034373760747
0.1914074151910583,-0.11270781694661461
0.7687192722666936,0.534234364946392
0.9708408908023713,0.39182809716602485
-0.23046776475119657,0.6311511577179032
1.1248834631931715,0.4707628576865769
1.2700769548299462,0.2575187664279485
0.4988246495472026,-0.18387428183284232
0.7967327079178688,-0.6369742284619229
0.6761141031793372,0.58174595018037345
0.4043720654770766,0.3767867344190129
0.12113002379692261,0.08251960308724576
0.1446533126586047,0.03665353289457052
0.5532901359410758,0.5755280125790228
0.685566657069181,0.43628500397942943
0.43576007842176523,0.7499470432093452
0.3070393285566908,0.7711659451132974
0.7534884212994086,-0.07148601859248288
0.7767787650397651,0.4993322902829167
